"OrderID","InvoiceDate","CustomerID","OrderVolume","ShipMode","Segment","Category","PaymentTerm","Discount","ExistingPurchaseOrder","FirstCustomerOrder","CashInDate"
"O-45685","2014-10-09",1029,1241.0,"First Class","Corporate","Furniture",14,"3%","Yes","No","2014-11-05"
"O-45686","2014-10-09",1011,1575.14,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2014-11-10"
"O-45687","2014-10-09",1000,197.88,"Same Day","Consumer","Office Supplies",30,"3%","Yes","No","2014-11-16"
"O-45689","2014-10-09",1015,705.72,"Standard Class","Consumer","Furniture",14,"3%","Yes","No","2014-10-28"
"O-45690","2014-10-09",1025,524.9,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2014-11-16"
"O-45691","2014-10-09",1019,160.93,"Second Class","Corporate","Technology",45,"5%","Yes","No","2014-11-09"
"O-45692","2014-10-09",1023,123.93,"Same Day","Consumer","Furniture",14,"3%","Yes","No","2014-10-20"
"O-45693","2014-10-09",1010,415.01,"Same Day","Consumer","Office Supplies",14,"5%","Yes","No","2014-11-08"
"O-45694","2014-10-09",1025,398.52,"First Class","Corporate","Furniture",14,"5%","Yes","No","2014-11-04"
"O-45695","2014-10-09",1011,451.15,"Standard Class","Corporate","Furniture",14,"0%","No","No","2014-11-19"
"O-45696","2014-10-09",1000,110.28,"Same Day","Consumer","Technology",14,"5%","Yes","No","2014-10-22"
"O-45697","2014-10-09",1012,159.41,"First Class","Corporate","Furniture",14,"5%","Yes","No","2014-11-12"
"O-45698","2014-10-09",1024,121.31,"First Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-24"
"O-45699","2014-10-09",1019,112.12,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-11-17"
"O-45700","2014-10-09",1008,180.6,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2014-11-26"
"O-45701","2014-10-09",1005,75.79,"Second Class","Corporate","Office Supplies",14,"3%","No","No","2014-11-13"
"O-45702","2014-10-09",1008,144.97,"Same Day","Consumer","Technology",45,"5%","Yes","No","2014-11-06"
"O-45703","2014-10-09",1031,217.76,"Standard Class","Consumer","Furniture",30,"3%","No","No","2014-10-27"
"O-45704","2014-10-09",1016,171.29,"Standard Class","Corporate","Furniture",14,"0%","Yes","No","2014-11-09"
"O-45705","2014-10-09",1010,144.73,"Same Day","Consumer","Furniture",14,"5%","Yes","No","2014-11-03"
"O-45706","2014-10-09",1012,421.48,"Second Class","Corporate","Technology",30,"5%","Yes","No","2014-11-10"
"O-45707","2014-10-09",1025,76.85,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2014-11-24"
"O-45708","2014-10-09",1015,172.21,"Same Day","Consumer","Technology",30,"5%","No","No","2014-11-11"
"O-45709","2014-10-09",1013,31.86,"Same Day","Consumer","Office Supplies",14,"5%","Yes","No","2014-11-04"
"O-45710","2014-10-09",1031,95.14,"Standard Class","Consumer","Office Supplies",30,"3%","No","No","2014-11-18"
"O-45711","2014-10-09",1016,65.99,"Standard Class","Corporate","Technology",14,"5%","Yes","No","2014-10-27"
"O-45712","2014-10-09",1000,81.66,"Second Class","Consumer","Furniture",14,"0%","Yes","No","2014-10-31"
"O-45714","2014-10-09",1004,22.58,"Second Class","Consumer","Office Supplies",30,"3%","Yes","No","2014-10-23"
"O-45716","2014-10-09",1013,30.85,"Same Day","Consumer","Office Supplies",30,"3%","Yes","No","2014-11-21"
"O-45717","2014-10-09",1015,34.49,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2014-11-25"
"O-45718","2014-10-09",1031,39.07,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2014-11-12"
"O-45719","2014-10-09",1012,70.74,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-24"
"O-45720","2014-10-09",1005,19.98,"Standard Class","Corporate","Furniture",45,"0%","Yes","No","2014-11-23"
"O-45721","2014-10-09",1016,81.09,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-12-04"
"O-45722","2014-10-09",1004,22.64,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2014-11-05"
"O-45725","2014-10-09",1019,6.67,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2014-11-13"
"O-45726","2014-10-10",1019,5199.96,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2014-11-08"
"O-45727","2014-10-10",1010,908.61,"First Class","Consumer","Furniture",45,"5%","Yes","No","2014-11-19"
"O-45728","2014-10-10",1029,378.4,"Second Class","Corporate","Technology",14,"0%","Yes","No","2014-11-06"
"O-45729","2014-10-10",1003,955.5,"Standard Class","Corporate","Technology",30,"3%","Yes","No","2014-11-04"
"O-45730","2014-10-10",1030,799.47,"Standard Class","Corporate","Technology",30,"3%","Yes","No","2014-11-07"
"O-45732","2014-10-10",1020,339.36,"Second Class","Consumer","Technology",45,"5%","Yes","No","2014-11-06"
"O-45733","2014-10-10",1025,332.0,"First Class","Corporate","Office Supplies",14,"0%","No","No","2014-11-26"
"O-45735","2014-10-10",1015,333.24,"Standard Class","Consumer","Technology",45,"0%","Yes","No","2014-11-23"
"O-45736","2014-10-10",1012,487.6,"First Class","Corporate","Furniture",45,"3%","No","No","2014-12-08"
"O-45737","2014-10-10",1012,375.12,"Standard Class","Corporate","Furniture",45,"5%","Yes","No","2014-11-30"
"O-45738","2014-10-10",1021,327.12,"Second Class","Corporate","Office Supplies",30,"0%","No","No","2014-12-09"
"O-45739","2014-10-10",1003,246.9,"Standard Class","Corporate","Furniture",14,"0%","Yes","No","2014-11-03"
"O-45740","2014-10-10",1010,138.1,"First Class","Consumer","Furniture",14,"5%","Yes","No","2014-11-06"
"O-45741","2014-10-10",1008,247.86,"First Class","Consumer","Furniture",45,"0%","Yes","No","2014-11-16"
"O-45742","2014-10-10",1027,49.44,"Second Class","Consumer","Technology",45,"5%","Yes","No","2014-11-15"
"O-45743","2014-10-10",1016,221.38,"Standard Class","Corporate","Furniture",45,"0%","Yes","No","2014-11-23"
"O-45745","2014-10-10",1026,162.18,"Standard Class","Corporate","Technology",30,"5%","Yes","No","2014-11-15"
"O-45746","2014-10-10",1030,91.5,"Second Class","Corporate","Office Supplies",30,"5%","Yes","No","2014-11-13"
"O-45747","2014-10-10",1000,58.83,"First Class","Consumer","Technology",45,"0%","Yes","No","2014-11-13"
"O-45748","2014-10-10",1015,281.15,"Second Class","Consumer","Technology",14,"5%","Yes","No","2014-10-28"
"O-45749","2014-10-10",1025,156.8,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-12-04"
"O-45750","2014-10-10",1012,171.36,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2014-11-19"
"O-45751","2014-10-10",1010,123.12,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2014-11-24"
"O-45752","2014-10-10",1008,37.92,"First Class","Consumer","Office Supplies",30,"0%","Yes","No","2014-11-20"
"O-45753","2014-10-10",1030,51.78,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-11-24"
"O-45754","2014-10-10",1015,88.02,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2014-11-02"
"O-45755","2014-10-10",1015,72.0,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2014-11-09"
"O-45756","2014-10-10",1012,109.28,"Standard Class","Corporate","Furniture",14,"3%","Yes","No","2014-11-26"
"O-45757","2014-10-10",1010,41.42,"Standard Class","Consumer","Office Supplies",14,"3%","No","No","2014-11-30"
"O-45758","2014-10-10",1005,87.8,"Standard Class","Corporate","Technology",14,"3%","Yes","No","2014-10-30"
"O-45759","2014-10-10",1003,28.95,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-11-22"
"O-45760","2014-10-10",1012,38.82,"Second Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-12-12"
"O-45761","2014-10-10",1007,25.08,"Standard Class","Corporate","Office Supplies",30,"3%","No","No","2014-11-29"
"O-45762","2014-10-10",1012,14.92,"Second Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-12-10"
"O-45763","2014-10-10",1025,40.32,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2014-11-14"
"O-45764","2014-10-10",1013,39.44,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2014-11-08"
"O-45766","2014-10-10",1012,17.52,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2014-11-22"
"O-45767","2014-10-10",1013,16.3,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2014-12-08"
"O-45768","2014-10-10",1030,11.13,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2014-11-29"
"O-45770","2014-10-10",1025,10.12,"Second Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-25"
"O-45772","2014-10-10",1004,17.92,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2014-11-05"
"O-45773","2014-10-10",1022,25.35,"Second Class","Corporate","Office Supplies",45,"5%","No","No","2014-12-06"
"O-45774","2014-10-11",1024,2582.16,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2014-11-12"
"O-45777","2014-10-11",1024,822.96,"Standard Class","Corporate","Furniture",14,"0%","Yes","No","2014-11-09"
"O-45779","2014-10-11",1028,799.83,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2014-11-11"
"O-45780","2014-10-11",1029,340.35,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2014-11-20"
"O-45781","2014-10-11",1024,585.15,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2014-11-21"
"O-45784","2014-10-11",1029,332.28,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2014-11-09"
"O-45785","2014-10-11",1008,367.58,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2014-10-22"
"O-45786","2014-10-11",1010,306.16,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2014-11-16"
"O-45788","2014-10-11",1028,366.75,"Second Class","Consumer","Technology",30,"3%","No","No","2014-11-11"
"O-45789","2014-10-11",1010,298.92,"Standard Class","Consumer","Furniture",30,"5%","No","No","2014-11-23"
"O-45790","2014-10-11",1012,112.75,"Standard Class","Corporate","Furniture",14,"3%","Yes","No","2014-11-12"
"O-45791","2014-10-11",1025,210.19,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2014-11-25"
"O-45792","2014-10-11",1015,302.63,"Second Class","Consumer","Furniture",30,"5%","Yes","No","2014-11-15"
"O-45794","2014-10-11",1010,225.08,"Second Class","Consumer","Furniture",14,"0%","Yes","No","2014-11-12"
"O-45795","2014-10-11",1027,170.28,"Standard Class","Consumer","Furniture",14,"5%","Yes","No","2014-10-29"
"O-45796","2014-10-11",1012,174.56,"Second Class","Corporate","Furniture",14,"0%","Yes","No","2014-11-16"
"O-45797","2014-10-11",1025,110.12,"Standard Class","Corporate","Technology",45,"0%","Yes","No","2014-11-26"
"O-45798","2014-10-11",1012,333.66,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2014-11-21"
"O-45799","2014-10-11",1015,348.66,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2014-11-18"
"O-45800","2014-10-11",1024,135.72,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2014-11-26"
"O-45801","2014-10-11",1015,172.86,"Standard Class","Consumer","Furniture",45,"0%","Yes","No","2014-11-23"
"O-45807","2014-10-11",1005,61.96,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-11-23"
"O-45809","2014-10-11",1010,94.86,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2014-11-24"
"O-45810","2014-10-11",1008,131.38,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2014-11-23"
"O-45811","2014-10-11",1028,74.25,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2014-11-26"
"O-45813","2014-10-11",1011,72.9,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2014-10-27"
"O-45816","2014-10-11",1012,31.97,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-17"
"O-45818","2014-10-11",1024,66.69,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2014-11-12"
"O-45819","2014-10-11",1008,67.44,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2014-11-10"
"O-45820","2014-10-11",1028,33.6,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2014-12-02"
"O-45821","2014-10-11",1010,26.1,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2014-11-20"
"O-45822","2014-10-11",1019,19.94,"Standard Class","Corporate","Office Supplies",30,"3%","No","No","2014-11-19"
"O-45824","2014-10-11",1010,41.2,"Standard Class","Consumer","Technology",45,"0%","No","No","2014-11-28"
"O-45826","2014-10-11",1028,31.16,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2014-11-07"
"O-45828","2014-10-11",1012,47.52,"Second Class","Corporate","Office Supplies",30,"3%","Yes","No","2014-11-29"
"O-45829","2014-10-11",1019,14.9,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2014-11-02"
"O-45830","2014-10-11",1013,29.04,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2014-12-08"
"O-45831","2014-10-11",1012,11.42,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-12-03"
"O-45832","2014-10-11",1013,12.9,"Second Class","Consumer","Office Supplies",45,"5%","No","No","2014-12-08"
"O-45834","2014-10-11",1019,7.99,"Standard Class","Corporate","Technology",14,"5%","No","No","2014-10-22"
"O-45835","2014-10-11",1004,10.82,"First Class","Consumer","Office Supplies",45,"5%","Yes","No","2014-11-10"
"O-45836","2014-10-12",1029,3391.74,"Standard Class","Corporate","Technology",14,"5%","Yes","No","2014-10-28"
"O-45837","2014-10-12",1029,1070.68,"Second Class","Corporate","Furniture",30,"5%","Yes","No","2014-11-13"
"O-45838","2014-10-12",1012,851.57,"Standard Class","Corporate","Technology",14,"5%","Yes","No","2014-11-07"
"O-45839","2014-10-12",1004,1115.91,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2014-11-01"
"O-45840","2014-10-12",1020,910.8,"Second Class","Consumer","Technology",14,"0%","Yes","No","2014-10-24"
"O-45841","2014-10-12",1016,580.67,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-11-25"
"O-45843","2014-10-12",1010,692.33,"Standard Class","Consumer","Furniture",45,"0%","Yes","No","2014-12-03"
"O-45844","2014-10-12",1013,1015.17,"Standard Class","Consumer","Furniture",45,"3%","Yes","No","2014-12-03"
"O-45845","2014-10-12",1010,408.36,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2014-11-23"
"O-45848","2014-10-12",1010,509.36,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2014-11-07"
"O-45849","2014-10-12",1010,196.7,"Standard Class","Consumer","Furniture",45,"3%","Yes","No","2014-11-24"
"O-45850","2014-10-12",1024,194.77,"Second Class","Corporate","Furniture",14,"3%","Yes","No","2014-11-12"
"O-45851","2014-10-12",1024,344.16,"Standard Class","Corporate","Technology",30,"5%","No","No","2014-11-21"
"O-45852","2014-10-12",1010,207.86,"Second Class","Consumer","Technology",45,"5%","Yes","No","2014-11-20"
"O-45853","2014-10-12",1015,195.88,"Second Class","Consumer","Furniture",45,"0%","Yes","No","2014-11-23"
"O-45854","2014-10-12",1028,474.3,"Standard Class","Consumer","Technology",14,"5%","No","No","2014-11-01"
"O-45856","2014-10-12",1015,402.25,"Second Class","Consumer","Furniture",14,"5%","Yes","No","2014-10-24"
"O-45859","2014-10-12",1026,71.46,"First Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-12-06"
"O-45860","2014-10-12",1025,315.36,"Standard Class","Corporate","Furniture",30,"3%","Yes","No","2014-11-22"
"O-45862","2014-10-12",1024,125.86,"Second Class","Corporate","Furniture",45,"3%","Yes","No","2014-11-26"
"O-45864","2014-10-12",1016,154.76,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2014-11-06"
"O-45865","2014-10-12",1019,45.89,"First Class","Corporate","Furniture",14,"5%","Yes","No","2014-10-27"
"O-45866","2014-10-12",1019,227.84,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2014-11-24"
"O-45868","2014-10-12",1004,128.74,"Standard Class","Consumer","Technology",45,"3%","Yes","No","2014-11-03"
"O-45869","2014-10-12",1011,42.76,"First Class","Corporate","Office Supplies",30,"3%","No","No","2014-11-28"
"O-45870","2014-10-12",1012,108.48,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2014-12-04"
"O-45871","2014-10-12",1020,127.3,"Standard Class","Consumer","Furniture",14,"5%","Yes","No","2014-10-22"
"O-45872","2014-10-12",1020,103.2,"Second Class","Consumer","Furniture",30,"0%","Yes","No","2014-11-03"
"O-45873","2014-10-12",1016,50.45,"Standard Class","Corporate","Office Supplies",30,"5%","No","No","2014-11-28"
"O-45874","2014-10-12",1031,143.7,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2014-11-08"
"O-45875","2014-10-12",1015,45.42,"First Class","Consumer","Office Supplies",14,"3%","No","No","2014-11-16"
"O-45877","2014-10-12",1015,27.69,"First Class","Consumer","Office Supplies",30,"5%","Yes","No","2014-11-11"
"O-45878","2014-10-12",1020,140.4,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2014-10-19"
"O-45879","2014-10-12",1025,45.0,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2014-12-10"
"O-45880","2014-10-12",1028,40.63,"Standard Class","Consumer","Furniture",30,"3%","Yes","No","2014-11-11"
"O-45881","2014-10-12",1013,60.26,"Second Class","Consumer","Office Supplies",14,"0%","Yes","No","2014-11-14"
"O-45882","2014-10-12",1004,79.92,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2014-10-28"
"O-45884","2014-10-12",1015,48.38,"Second Class","Consumer","Office Supplies",14,"3%","Yes","No","2014-11-15"
"O-45885","2014-10-12",1015,53.08,"Second Class","Consumer","Office Supplies",30,"3%","No","No","2014-12-05"
"O-45886","2014-10-12",1026,45.24,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-23"
"O-45887","2014-10-12",1025,29.64,"Standard Class","Corporate","Furniture",45,"0%","Yes","No","2014-12-09"
"O-45888","2014-10-12",1025,32.51,"Second Class","Corporate","Office Supplies",14,"0%","Yes","No","2014-11-28"
"O-45889","2014-10-12",1028,50.41,"Second Class","Consumer","Furniture",45,"3%","Yes","No","2014-11-22"
"O-45892","2014-10-12",1010,34.68,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2014-12-02"
"O-45895","2014-10-12",1010,26.22,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2014-12-08"
"O-45896","2014-10-12",1013,155.01,"Standard Class","Consumer","Technology",45,"0%","Yes","No","2014-11-29"
"O-45897","2014-10-12",1019,18.94,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2014-11-08"
"O-45899","2014-10-12",1005,37.94,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2014-11-07"
